MonthEndingDate,NHSBoardName,LocationCode,LocationName,DepartmentType,AttendanceCategory,NumberOfAttendancesAll,NumberWithin4HoursAll,NumberOver4HoursAll,PercentageWithin4HoursAll,NumberOfAttendancesEpisode,NumberWithin4HoursEpisode,NumberOver4HoursEpisode,PercentageWithin4HoursEpisode,NumberOver8HoursEpisode,PercentageOver8HoursEpisode,NumberOver12HoursEpisode,PercentageOver12HoursEpisode
2015-09-30,NHS Shetland,Z102H,Gilbert Bain Hospital - Type 1,Type 1,All,601,588,13,97.8,601,588,13,97.8,0,0,0,0
2015-09-30,NHS Tayside,T101H,Ninewells Hospital - Type 1,Type 1,Unplanned,4089,3994,95,97.7,4089,3994,95,97.7,0,0,0,0
2015-09-30,NHS Tayside,T101H,Ninewells Hospital - Type 1,Type 1,All,4089,3994,95,97.7,4089,3994,95,97.7,0,0,0,0
2015-09-30,NHS Tayside,T202H,Perth Royal Infirmary - Type 1,Type 1,Unplanned,2179,2114,65,97,2179,2114,65,97,0,0,0,0
2015-09-30,NHS Tayside,T202H,Perth Royal Infirmary - Type 1,Type 1,All,2179,2114,65,97,2179,2114,65,97,0,0,0,0
2015-09-30,NHS Tayside,T205H,St Margaret's Hospital,Type 3,Unplanned,35,35,0,100,35,35,0,100,0,0,0,0
2015-09-30,NHS Tayside,T205H,St Margaret's Hospital,Type 3,All,35,35,0,100,35,35,0,100,0,0,0,0
2015-09-30,NHS Tayside,T207H,Aberfeldy Community Hospital,Type 3,Unplanned,6,6,0,100,6,6,0,100,0,0,0,0
2015-09-30,NHS Tayside,T207H,Aberfeldy Community Hospital,Type 3,All,6,6,0,100,6,6,0,100,0,0,0,0
2015-09-30,NHS Tayside,T209H,Blairgowrie Community Hospital,Type 3,Unplanned,243,243,0,100,243,243,0,100,0,0,0,0
2015-09-30,NHS Tayside,T209H,Blairgowrie Community Hospital,Type 3,All,243,243,0,100,243,243,0,100,0,0,0,0
2015-09-30,NHS Tayside,T304H,Arbroath Infirmary,Type 3,Unplanned,990,990,0,100,990,990,0,100,0,0,0,0
2015-09-30,NHS Tayside,T304H,Arbroath Infirmary,Type 3,All,990,990,0,100,990,990,0,100,0,0,0,0
2015-09-30,NHS Tayside,T305H,Brechin Infirmary,Type 3,Unplanned,149,149,0,100,149,149,0,100,0,0,0,0
2015-09-30,NHS Tayside,T305H,Brechin Infirmary,Type 3,All,149,149,0,100,149,149,0,100,0,0,0,0
2015-09-30,NHS Tayside,T316H,Crieff Community Hospital,Type 3,Unplanned,94,93,1,98.9,94,93,1,98.9,0,0,0,0
2015-09-30,NHS Tayside,T316H,Crieff Community Hospital,Type 3,All,94,93,1,98.9,94,93,1,98.9,0,0,0,0
2015-09-30,NHS Tayside,T319H,Whitehills Health And Community Care Centre,Type 3,Unplanned,673,673,0,100,673,673,0,100,0,0,0,0
2015-09-30,NHS Tayside,T319H,Whitehills Health And Community Care Centre,Type 3,All,673,673,0,100,673,673,0,100,0,0,0,0
2015-09-30,NHS Tayside,T320H,Pitlochry Community Hospital,Type 3,Unplanned,225,225,0,100,225,225,0,100,0,0,0,0
2015-09-30,NHS Tayside,T320H,Pitlochry Community Hospital,Type 3,All,225,225,0,100,225,225,0,100,0,0,0,0
2015-09-30,NHS Tayside,T357C,Links Health Centre,Type 3,Unplanned,544,543,1,99.8,544,543,1,99.8,0,0,0,0
2015-09-30,NHS Tayside,T357C,Links Health Centre,Type 3,All,544,543,1,99.8,544,543,1,99.8,0,0,0,0
2015-09-30,NHS Western Isles,W106H,St Brendan's Hospital,Type 3,Unplanned,37,37,0,100,,,,,,,,
2015-09-30,NHS Western Isles,W106H,St Brendan's Hospital,Type 3,All,37,37,0,100,,,,,,,,
2015-09-30,NHS Western Isles,W107H,Western Isles Hospital - Type 1,Type 1,Unplanned,564,561,3,99.5,564,561,3,99.5,0,0,0,0
2015-09-30,NHS Western Isles,W107H,Western Isles Hospital - Type 1,Type 1,All,564,561,3,99.5,564,561,3,99.5,0,0,0,0
2015-09-30,NHS Western Isles,W108H,Uist & Barra Hospital,Type 3,Unplanned,147,147,0,100,,,,,,,,
2015-09-30,NHS Western Isles,W108H,Uist & Barra Hospital,Type 3,All,147,147,0,100,,,,,,,,
2015-10-31,NHS Ayrshire & Arran,A101H,Arran War Memorial Hospital,Type 3,Unplanned,179,176,3,98.3,,,,,,,,
2015-10-31,NHS Ayrshire & Arran,A101H,Arran War Memorial Hospital,Type 3,All,179,176,3,98.3,,,,,,,,
2015-10-31,NHS Ayrshire & Arran,A110H,Lady Margaret Hospital,Type 3,Unplanned,56,56,0,100,,,,,,,,
2015-10-31,NHS Ayrshire & Arran,A110H,Lady Margaret Hospital,Type 3,All,56,56,0,100,,,,,,,,
2015-10-31,NHS Ayrshire & Arran,A111H,University Hospital Crosshouse - Type 1,Type 1,Unplanned,6271,5604,667,89.4,6271,5604,667,89.4,80,1.3,13,0.2
2015-10-31,NHS Ayrshire & Arran,A111H,University Hospital Crosshouse - Type 1,Type 1,All,6271,5604,667,89.4,6271,5604,667,89.4,80,1.3,13,0.2
2015-10-31,NHS Ayrshire & Arran,A210H,University Hospital Ayr - Type 1,Type 1,Unplanned,3633,3252,381,89.5,3633,3252,381,89.5,41,1.1,6,0.2
2015-10-31,NHS Ayrshire & Arran,A210H,University Hospital Ayr - Type 1,Type 1,All,3633,3252,381,89.5,3633,3252,381,89.5,41,1.1,6,0.2
2015-10-31,NHS Ayrshire & Arran,A216H,Girvan Community Hospital,Type 3,Unplanned,88,88,0,100,,,,,,,,
2015-10-31,NHS Ayrshire & Arran,A216H,Girvan Community Hospital,Type 3,All,88,88,0,100,,,,,,,,
2015-10-31,NHS Borders,B103H,Knoll Community Hospital,Type 3,Unplanned,14,14,0,100,,,,,,,,
2015-10-31,NHS Borders,B103H,Knoll Community Hospital,Type 3,All,14,14,0,100,,,,,,,,
2015-10-31,NHS Borders,B105H,Hawick Community  Hospital,Type 3,Unplanned,64,64,0,100,,,,,,,,
2015-10-31,NHS Borders,B105H,Hawick Community  Hospital,Type 3,All,64,64,0,100,,,,,,,,
2015-10-31,NHS Borders,B114H,Kelso Community Hospital,Type 3,Unplanned,10,10,0,100,,,,,,,,
2015-10-31,NHS Borders,B114H,Kelso Community Hospital,Type 3,All,10,10,0,100,,,,,,,,
2015-10-31,NHS Borders,B118H,Hay Lodge Hospital,Type 3,Unplanned,45,45,0,100,,,,,,,,
2015-10-31,NHS Borders,B118H,Hay Lodge Hospital,Type 3,All,45,45,0,100,,,,,,,,
2015-10-31,NHS Borders,B120H,Borders General Hospital - Type 1,Type 1,Unplanned,2361,2265,96,95.9,2361,2265,96,95.9,2,0.1,0,0
2015-10-31,NHS Borders,B120H,Borders General Hospital - Type 1,Type 1,All,2361,2265,96,95.9,2361,2265,96,95.9,2,0.1,0,0
2015-10-31,NHS Dumfries & Galloway,Y101H,Castle Douglas Hospital,Type 3,Unplanned,23,23,0,100,,,,,,,,
2015-10-31,NHS Dumfries & Galloway,Y101H,Castle Douglas Hospital,Type 3,All,23,23,0,100,,,,,,,,
2015-10-31,NHS Dumfries & Galloway,Y106H,Kirkcudbright Hospital,Type 3,Unplanned,33,33,0,100,,,,,,,,
2015-10-31,NHS Dumfries & Galloway,Y106H,Kirkcudbright Hospital,Type 3,All,33,33,0,100,,,,,,,,
2015-10-31,NHS Dumfries & Galloway,Y109H,Moffat Hospital,Type 3,Unplanned,8,8,0,100,,,,,,,,
2015-10-31,NHS Dumfries & Galloway,Y109H,Moffat Hospital,Type 3,All,8,8,0,100,,,,,,,,
2015-10-31,NHS Dumfries & Galloway,Y110H,Newton Stewart Hospital,Type 3,Unplanned,17,17,0,100,17,17,0,100,0,0,0,0
2015-10-31,NHS Dumfries & Galloway,Y110H,Newton Stewart Hospital,Type 3,All,17,17,0,100,17,17,0,100,0,0,0,0
2015-10-31,NHS Dumfries & Galloway,Y144H,Galloway Community Hospital - Type 1,Type 1,Unplanned,1011,996,15,98.5,1011,996,15,98.5,0,0,0,0
2015-10-31,NHS Dumfries & Galloway,Y144H,Galloway Community Hospital - Type 1,Type 1,All,1011,996,15,98.5,1011,996,15,98.5,0,0,0,0
2015-10-31,NHS Dumfries & Galloway,Y146H,Dumfries & Galloway Royal Infirmary - Type 1,Type 1,Unplanned,2807,2725,82,97.1,2807,2725,82,97.1,0,0,0,0
2015-10-31,NHS Dumfries & Galloway,Y146H,Dumfries & Galloway Royal Infirmary - Type 1,Type 1,All,2807,2725,82,97.1,2807,2725,82,97.1,0,0,0,0
2015-10-31,NHS Fife,F704H,Victoria Hospital (NHS Fife) - Type 1,Type 1,Unplanned,5231,5028,203,96.1,5231,5028,203,96.1,8,0.2,0,0
2015-10-31,NHS Fife,F704H,Victoria Hospital (NHS Fife) - Type 1,Type 1,All,5231,5028,203,96.1,5231,5028,203,96.1,8,0.2,0,0
2015-10-31,NHS Fife,F708H,Adamson Hospital,Type 3,Unplanned,125,125,0,100,,,,,,,,
2015-10-31,NHS Fife,F708H,Adamson Hospital,Type 3,All,125,125,0,100,,,,,,,,
2015-10-31,NHS Fife,F709H,St Andrews Community Hospital,Type 3,Unplanned,337,337,0,100,,,,,,,,
2015-10-31,NHS Fife,F709H,St Andrews Community Hospital,Type 3,All,337,337,0,100,,,,,,,,
2015-10-31,NHS Fife,F805H,Queen Margaret Hospital,Type 3,Unplanned,1785,1785,0,100,1785,1785,0,100,0,0,0,0
2015-10-31,NHS Fife,F805H,Queen Margaret Hospital,Type 3,All,1785,1785,0,100,1785,1785,0,100,0,0,0,0
2015-10-31,NHS Forth Valley,V201H,Stirling Health And Care Village,Type 3,Unplanned,1361,1361,0,100,1361,1361,0,100,0,0,0,0
2015-10-31,NHS Forth Valley,V201H,Stirling Health And Care Village,Type 3,All,1361,1361,0,100,1361,1361,0,100,0,0,0,0
2015-10-31,NHS Forth Valley,V217H,Forth Valley Royal Hospital - Type 1,Type 1,Unplanned,5111,4829,282,94.5,5111,4829,282,94.5,17,0.3,0,0
2015-10-31,NHS Forth Valley,V217H,Forth Valley Royal Hospital - Type 1,Type 1,All,5111,4829,282,94.5,5111,4829,282,94.5,17,0.3,0,0
2015-10-31,NHS Grampian,N101H,Aberdeen Royal Infirmary - Type 1,Type 1,Unplanned,4804,4508,296,93.8,4804,4508,296,93.8,7,0.1,0,0
2015-10-31,NHS Grampian,N101H,Aberdeen Royal Infirmary - Type 1,Type 1,All,4804,4508,296,93.8,4804,4508,296,93.8,7,0.1,0,0
2015-10-31,NHS Grampian,N121H,Royal Aberdeen Children's Hospital - Type 1,Type 1,Unplanned,1383,1377,6,99.6,1383,1377,6,99.6,0,0,0,0
2015-10-31,NHS Grampian,N121H,Royal Aberdeen Children's Hospital - Type 1,Type 1,All,1383,1377,6,99.6,1383,1377,6,99.6,0,0,0,0
2015-10-31,NHS Grampian,N151H,Aboyne Hospital,Type 3,Unplanned,92,92,0,100,,,,,,,,
2015-10-31,NHS Grampian,N151H,Aboyne Hospital,Type 3,All,92,92,0,100,,,,,,,,
2015-10-31,NHS Grampian,N331H,Inverurie Hospital,Type 3,Unplanned,15,15,0,100,,,,,,,,
2015-10-31,NHS Grampian,N331H,Inverurie Hospital,Type 3,All,15,15,0,100,,,,,,,,
2015-10-31,NHS Grampian,N332H,Insch War Memorial Hospital,Type 3,Unplanned,32,32,0,100,,,,,,,,
2015-10-31,NHS Grampian,N332H,Insch War Memorial Hospital,Type 3,All,32,32,0,100,,,,,,,,
2015-10-31,NHS Grampian,N333H,Peterhead Community Hospital,Type 3,Unplanned,1363,1362,1,99.9,,,,,,,,
2015-10-31,NHS Grampian,N333H,Peterhead Community Hospital,Type 3,All,1363,1362,1,99.9,,,,,,,,
2015-10-31,NHS Grampian,N334H,Fraserburgh Hospital,Type 3,Unplanned,638,637,1,99.8,,,,,,,,
2015-10-31,NHS Grampian,N334H,Fraserburgh Hospital,Type 3,All,638,637,1,99.8,,,,,,,,
2015-10-31,NHS Grampian,N335H,Jubilee Hospital,Type 3,Unplanned,253,251,2,99.2,,,,,,,,
2015-10-31,NHS Grampian,N335H,Jubilee Hospital,Type 3,All,253,251,2,99.2,,,,,,,,
2015-10-31,NHS Grampian,N336H,Turriff Hospital,Type 3,Unplanned,178,178,0,100,,,,,,,,
2015-10-31,NHS Grampian,N336H,Turriff Hospital,Type 3,All,178,178,0,100,,,,,,,,
2015-10-31,NHS Grampian,N337H,Chalmers Hospital,Type 3,Unplanned,229,220,9,96.1,,,,,,,,
2015-10-31,NHS Grampian,N337H,Chalmers Hospital,Type 3,All,229,220,9,96.1,,,,,,,,
2015-10-31,NHS Grampian,N411H,Dr Gray's Hospital - Type 1,Type 1,Unplanned,1861,1841,20,98.9,1861,1841,20,98.9,1,0.1,0,0
2015-10-31,NHS Grampian,N411H,Dr Gray's Hospital - Type 1,Type 1,All,1861,1841,20,98.9,1861,1841,20,98.9,1,0.1,0,0
2015-10-31,NHS Grampian,N431H,Seafield Hospital,Type 3,Unplanned,28,28,0,100,,,,,,,,
2015-10-31,NHS Grampian,N431H,Seafield Hospital,Type 3,All,28,28,0,100,,,,,,,,
2015-10-31,NHS Grampian,N432H,Stephen Hospital,Type 3,Unplanned,32,32,0,100,,,,,,,,
2015-10-31,NHS Grampian,N432H,Stephen Hospital,Type 3,All,32,32,0,100,,,,,,,,
2015-10-31,NHS Grampian,N433H,Turner Memorial Hospital,Type 3,Unplanned,77,77,0,100,,,,,,,,
2015-10-31,NHS Grampian,N433H,Turner Memorial Hospital,Type 3,All,77,77,0,100,,,,,,,,
2015-10-31,NHS Grampian,N451H,Fleming Hospital,Type 3,Unplanned,17,17,0,100,,,,,,,,
2015-10-31,NHS Grampian,N451H,Fleming Hospital,Type 3,All,17,17,0,100,,,,,,,,
2015-10-31,NHS Grampian,N494H,Kincardine Community Hospital,Type 3,Unplanned,98,98,0,100,,,,,,,,
2015-10-31,NHS Grampian,N494H,Kincardine Community Hospital,Type 3,All,98,98,0,100,,,,,,,,
2015-10-31,NHS Grampian,N683C,Forres Health & Care Centre,Type 3,Unplanned,52,52,0,100,,,,,,,,
2015-10-31,NHS Grampian,N683C,Forres Health & Care Centre,Type 3,All,52,52,0,100,,,,,,,,
2015-10-31,NHS Greater Glasgow & Clyde,C206H,Vale Of Leven District General Hospital,Type 3,Unplanned,1235,1223,12,99,1235,1223,12,99,0,0,0,0
2015-10-31,NHS Greater Glasgow & Clyde,C206H,Vale Of Leven District General Hospital,Type 3,All,1235,1223,12,99,1235,1223,12,99,0,0,0,0
2015-10-31,NHS Greater Glasgow & Clyde,C313H,Inverclyde Royal Hospital - Type 1,Type 1,Unplanned,2634,2513,121,95.4,2634,2513,121,95.4,1,0,0,0
2015-10-31,NHS Greater Glasgow & Clyde,C313H,Inverclyde Royal Hospital - Type 1,Type 1,All,2634,2513,121,95.4,2634,2513,121,95.4,1,0,0,0
2015-10-31,NHS Greater Glasgow & Clyde,C418H,Royal Alexandra Hospital - Type 1,Type 1,Unplanned,5650,5192,458,91.9,5650,5192,458,91.9,26,0.5,0,0
2015-10-31,NHS Greater Glasgow & Clyde,C418H,Royal Alexandra Hospital - Type 1,Type 1,All,5650,5192,458,91.9,5650,5192,458,91.9,26,0.5,0,0
2015-10-31,NHS Greater Glasgow & Clyde,G107H,Glasgow Royal Infirmary - Type 1,Type 1,Unplanned,7940,7098,842,89.4,7940,7098,842,89.4,12,0.2,0,0
2015-10-31,NHS Greater Glasgow & Clyde,G107H,Glasgow Royal Infirmary - Type 1,Type 1,All,7940,7098,842,89.4,7940,7098,842,89.4,12,0.2,0,0
2015-10-31,NHS Greater Glasgow & Clyde,G207H,New Stobhill Hospital,Type 3,Unplanned,1529,1527,2,99.9,1529,1527,2,99.9,1,0.1,0,0
2015-10-31,NHS Greater Glasgow & Clyde,G207H,New Stobhill Hospital,Type 3,All,1529,1527,2,99.9,1529,1527,2,99.9,1,0.1,0,0
2015-10-31,NHS Greater Glasgow & Clyde,G306H,New Victoria Hospital,Type 3,Unplanned,2580,2580,0,100,2580,2580,0,100,0,0,0,0
2015-10-31,NHS Greater Glasgow & Clyde,G306H,New Victoria Hospital,Type 3,All,2580,2580,0,100,2580,2580,0,100,0,0,0,0
2015-10-31,NHS Greater Glasgow & Clyde,G405H,Queen Elizabeth University Hospital - Type 1,Type 1,Unplanned,7318,6166,1152,84.3,7318,6166,1152,84.3,61,0.8,0,0
2015-10-31,NHS Greater Glasgow & Clyde,G405H,Queen Elizabeth University Hospital - Type 1,Type 1,All,7318,6166,1152,84.3,7318,6166,1152,84.3,61,0.8,0,0
2015-10-31,NHS Greater Glasgow & Clyde,G513H,Royal Hospital For Children Glasgow - Type 1,Type 1,Unplanned,4604,4571,33,99.3,4604,4571,33,99.3,0,0,0,0
2015-10-31,NHS Greater Glasgow & Clyde,G513H,Royal Hospital For Children Glasgow - Type 1,Type 1,All,4604,4571,33,99.3,4604,4571,33,99.3,0,0,0,0
2015-10-31,NHS Greater Glasgow & Clyde,G516H,West Glasgow MIU,Type 3,Unplanned,1210,1209,1,99.9,1210,1209,1,99.9,0,0,0,0
2015-10-31,NHS Greater Glasgow & Clyde,G516H,West Glasgow MIU,Type 3,All,1210,1209,1,99.9,1210,1209,1,99.9,0,0,0,0
2015-10-31,NHS Highland,C106H,Cowal Community Hospital,Type 3,Unplanned,666,666,0,100,,,,,,,,
2015-10-31,NHS Highland,C106H,Cowal Community Hospital,Type 3,All,666,666,0,100,,,,,,,,
2015-10-31,NHS Highland,C108H,Islay Hospital,Type 3,Unplanned,94,94,0,100,,,,,,,,
2015-10-31,NHS Highland,C108H,Islay Hospital,Type 3,All,94,94,0,100,,,,,,,,
2015-10-31,NHS Highland,C113H,Victoria Hospital (NHS Highland),Type 3,Unplanned,293,289,4,98.6,,,,,,,,
2015-10-31,NHS Highland,C113H,Victoria Hospital (NHS Highland),Type 3,All,293,289,4,98.6,,,,,,,,
2015-10-31,NHS Highland,C121H,Lorn & Islands Hospital - Type 1,Type 1,Unplanned,621,610,11,98.2,621,610,11,98.2,0,0,0,0
2015-10-31,NHS Highland,C121H,Lorn & Islands Hospital - Type 1,Type 1,All,621,610,11,98.2,621,610,11,98.2,0,0,0,0
2015-10-31,NHS Highland,C122H,Campbeltown Hospital,Type 3,Unplanned,356,352,4,98.9,,,,,,,,
2015-10-31,NHS Highland,C122H,Campbeltown Hospital,Type 3,All,356,352,4,98.9,,,,,,,,
2015-10-31,NHS Highland,H101H,Dunbar Hospital,Type 3,Unplanned,216,215,1,99.5,,,,,,,,
2015-10-31,NHS Highland,H101H,Dunbar Hospital,Type 3,All,216,215,1,99.5,,,,,,,,
2015-10-31,NHS Highland,H103H,Caithness General Hospital - Type 1,Type 1,Unplanned,503,495,8,98.4,503,495,8,98.4,0,0,0,0
2015-10-31,NHS Highland,H103H,Caithness General Hospital - Type 1,Type 1,All,503,495,8,98.4,503,495,8,98.4,0,0,0,0
2015-10-31,NHS Highland,H106H,Lawson Memorial Hospital,Type 3,Unplanned,29,29,0,100,,,,,,,,
2015-10-31,NHS Highland,H106H,Lawson Memorial Hospital,Type 3,All,29,29,0,100,,,,,,,,
2015-10-31,NHS Highland,H202H,Raigmore Hospital - Type 1,Type 1,Unplanned,2735,2635,100,96.3,2735,2635,100,96.3,1,0,0,0
2015-10-31,NHS Highland,H202H,Raigmore Hospital - Type 1,Type 1,All,2735,2635,100,96.3,2735,2635,100,96.3,1,0,0,0
2015-10-31,NHS Highland,H208H,Nairn Town And County Hospital,Type 3,Unplanned,430,430,0,100,,,,,,,,
2015-10-31,NHS Highland,H208H,Nairn Town And County Hospital,Type 3,All,430,430,0,100,,,,,,,,
2015-10-31,NHS Highland,H210H,Ian Charles Community Hospital,Type 3,Unplanned,87,87,0,100,,,,,,,,
2015-10-31,NHS Highland,H210H,Ian Charles Community Hospital,Type 3,All,87,87,0,100,,,,,,,,
2015-10-31,NHS Highland,H212H,Belford Hospital - Type 1,Type 1,Unplanned,708,694,14,98,708,694,14,98,0,0,0,0
2015-10-31,NHS Highland,H212H,Belford Hospital - Type 1,Type 1,All,708,694,14,98,708,694,14,98,0,0,0,0
2015-10-31,NHS Highland,H214H,Dr Mackinnon Memorial Hospital,Type 3,Unplanned,320,320,0,100,,,,,,,,
2015-10-31,NHS Highland,H214H,Dr Mackinnon Memorial Hospital,Type 3,All,320,320,0,100,,,,,,,,
2015-10-31,NHS Highland,H215H,Portree Community Hospital,Type 3,Unplanned,203,203,0,100,,,,,,,,
2015-10-31,NHS Highland,H215H,Portree Community Hospital,Type 3,All,203,203,0,100,,,,,,,,
2015-10-31,NHS Highland,H217H,Ross Memorial Hospital,Type 3,Unplanned,123,123,0,100,,,,,,,,
2015-10-31,NHS Highland,H217H,Ross Memorial Hospital,Type 3,All,123,123,0,100,,,,,,,,
2015-10-31,NHS Highland,H219H,County Community Hospital,Type 3,Unplanned,162,162,0,100,,,,,,,,
2015-10-31,NHS Highland,H219H,County Community Hospital,Type 3,All,162,162,0,100,,,,,,,,
2015-10-31,NHS Highland,H224H,Mid Argyll Community Hospital And Integrated Care Centre,Type 3,Unplanned,277,269,8,97.1,,,,,,,,
2015-10-31,NHS Highland,H224H,Mid Argyll Community Hospital And Integrated Care Centre,Type 3,All,277,269,8,97.1,,,,,,,,
2015-10-31,NHS Highland,H227B,Aviemore Health Centre,Type 3,Unplanned,159,159,0,100,,,,,,,,
2015-10-31,NHS Highland,H227B,Aviemore Health Centre,Type 3,All,159,159,0,100,,,,,,,,
2015-10-31,NHS Highland,H227H,Mull And Iona Community Hospital,Type 3,Unplanned,68,67,1,98.5,,,,,,,,
2015-10-31,NHS Highland,H227H,Mull And Iona Community Hospital,Type 3,All,68,67,1,98.5,,,,,,,,
2015-10-31,NHS Lanarkshire,L106H,University Hospital Monklands - Type 1,Type 1,Unplanned,5506,5298,208,96.2,5506,5298,208,96.2,7,0.1,0,0
2015-10-31,NHS Lanarkshire,L106H,University Hospital Monklands - Type 1,Type 1,All,5506,5298,208,96.2,5506,5298,208,96.2,7,0.1,0,0
2015-10-31,NHS Lanarkshire,L206H,Kello Hospital,Type 3,Unplanned,50,50,0,100,,,,,,,,
2015-10-31,NHS Lanarkshire,L206H,Kello Hospital,Type 3,All,50,50,0,100,,,,,,,,
2015-10-31,NHS Lanarkshire,L207H,Lady Home Hospital,Type 3,Unplanned,93,93,0,100,,,,,,,,
2015-10-31,NHS Lanarkshire,L207H,Lady Home Hospital,Type 3,All,93,93,0,100,,,,,,,,
2015-10-31,NHS Lanarkshire,L302H,University Hospital Hairmyres - Type 1,Type 1,Unplanned,5070,4922,148,97.1,5070,4922,148,97.1,2,0,0,0
2015-10-31,NHS Lanarkshire,L302H,University Hospital Hairmyres - Type 1,Type 1,All,5070,4922,148,97.1,5070,4922,148,97.1,2,0,0,0
2015-10-31,NHS Lanarkshire,L308H,University Hospital Wishaw - Type 1,Type 1,Unplanned,5141,4555,586,88.6,5141,4555,586,88.6,102,2,16,0.3
2015-10-31,NHS Lanarkshire,L308H,University Hospital Wishaw - Type 1,Type 1,All,5141,4555,586,88.6,5141,4555,586,88.6,102,2,16,0.3
2015-10-31,NHS Lothian,S108H,Edington Cottage Hospital,Type 3,Unplanned,113,113,0,100,,,,,,,,
2015-10-31,NHS Lothian,S108H,Edington Cottage Hospital,Type 3,All,113,113,0,100,,,,,,,,
2015-10-31,NHS Lothian,S116H,Western General Hospital,Type 3,Unplanned,3618,3128,490,86.5,3618,3128,490,86.5,103,2.8,38,1.1
2015-10-31,NHS Lothian,S116H,Western General Hospital,Type 3,All,3618,3128,490,86.5,3618,3128,490,86.5,103,2.8,38,1.1
2015-10-31,NHS Lothian,S308H,St John's Hospital - Type 1,Type 1,Unplanned,4406,4171,235,94.7,4406,4171,235,94.7,9,0.2,1,0
2015-10-31,NHS Lothian,S308H,St John's Hospital - Type 1,Type 1,All,4406,4171,235,94.7,4406,4171,235,94.7,9,0.2,1,0
2015-10-31,NHS Lothian,S314H,Royal Infirmary Of Edinburgh - Type 1,Type 1,Unplanned,10040,9586,454,95.5,10040,9586,454,95.5,45,0.4,2,0
2015-10-31,NHS Lothian,S314H,Royal Infirmary Of Edinburgh - Type 1,Type 1,All,10040,9586,454,95.5,10040,9586,454,95.5,45,0.4,2,0
2015-10-31,NHS Lothian,S319H,Royal Hospital for Children and Young People Edinburgh - Type 1,Type 1,Unplanned,3877,3822,55,98.6,3877,3822,55,98.6,1,0,0,0
2015-10-31,NHS Lothian,S319H,Royal Hospital for Children and Young People Edinburgh - Type 1,Type 1,All,3877,3822,55,98.6,3877,3822,55,98.6,1,0,0,0
2015-10-31,NHS Orkney,R103H,Balfour Hospital - Type 1,Type 1,Unplanned,445,437,8,98.2,445,437,8,98.2,0,0,0,0
2015-10-31,NHS Orkney,R103H,Balfour Hospital - Type 1,Type 1,All,445,437,8,98.2,445,437,8,98.2,0,0,0,0
2015-10-31,NHS Shetland,Z102H,Gilbert Bain Hospital - Type 1,Type 1,Unplanned,619,608,11,98.2,619,608,11,98.2,0,0,0,0
2015-10-31,NHS Shetland,Z102H,Gilbert Bain Hospital - Type 1,Type 1,All,619,608,11,98.2,619,608,11,98.2,0,0,0,0
2015-10-31,NHS Tayside,T101H,Ninewells Hospital - Type 1,Type 1,Unplanned,3914,3860,54,98.6,3914,3860,54,98.6,0,0,0,0
2015-10-31,NHS Tayside,T101H,Ninewells Hospital - Type 1,Type 1,All,3914,3860,54,98.6,3914,3860,54,98.6,0,0,0,0
2015-10-31,NHS Tayside,T202H,Perth Royal Infirmary - Type 1,Type 1,Unplanned,2009,1992,17,99.2,2009,1992,17,99.2,0,0,0,0
2015-10-31,NHS Tayside,T202H,Perth Royal Infirmary - Type 1,Type 1,All,2009,1992,17,99.2,2009,1992,17,99.2,0,0,0,0
2015-10-31,NHS Tayside,T205H,St Margaret's Hospital,Type 3,Unplanned,32,32,0,100,32,32,0,100,0,0,0,0
2015-10-31,NHS Tayside,T205H,St Margaret's Hospital,Type 3,All,32,32,0,100,32,32,0,100,0,0,0,0
2015-10-31,NHS Tayside,T207H,Aberfeldy Community Hospital,Type 3,Unplanned,14,14,0,100,14,14,0,100,0,0,0,0
2015-10-31,NHS Tayside,T207H,Aberfeldy Community Hospital,Type 3,All,14,14,0,100,14,14,0,100,0,0,0,0
2015-10-31,NHS Tayside,T209H,Blairgowrie Community Hospital,Type 3,Unplanned,300,300,0,100,300,300,0,100,0,0,0,0
2015-10-31,NHS Tayside,T209H,Blairgowrie Community Hospital,Type 3,All,300,300,0,100,300,300,0,100,0,0,0,0
2015-10-31,NHS Tayside,T304H,Arbroath Infirmary,Type 3,Unplanned,1046,1046,0,100,1046,1046,0,100,0,0,0,0
2015-10-31,NHS Tayside,T304H,Arbroath Infirmary,Type 3,All,1046,1046,0,100,1046,1046,0,100,0,0,0,0
2015-10-31,NHS Tayside,T305H,Brechin Infirmary,Type 3,Unplanned,165,165,0,100,165,165,0,100,0,0,0,0
2015-10-31,NHS Tayside,T305H,Brechin Infirmary,Type 3,All,165,165,0,100,165,165,0,100,0,0,0,0
2015-10-31,NHS Tayside,T316H,Crieff Community Hospital,Type 3,Unplanned,116,116,0,100,116,116,0,100,0,0,0,0
2015-10-31,NHS Tayside,T316H,Crieff Community Hospital,Type 3,All,116,116,0,100,116,116,0,100,0,0,0,0
2015-10-31,NHS Tayside,T319H,Whitehills Health And Community Care Centre,Type 3,Unplanned,590,590,0,100,590,590,0,100,0,0,0,0
2015-10-31,NHS Tayside,T319H,Whitehills Health And Community Care Centre,Type 3,All,590,590,0,100,590,590,0,100,0,0,0,0
2015-10-31,NHS Tayside,T320H,Pitlochry Community Hospital,Type 3,Unplanned,233,233,0,100,233,233,0,100,0,0,0,0
